2026-01-03 03:02:57.515 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:02:57.516 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: BETA
2026-01-03 03:03:00.394 | ERROR    | charter:generate_chart:52 - Chart Generation Error (BETA/USDT): zero-size array to reduction operation maximum which has no identity
2026-01-03 03:05:20.232 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:05:24.303 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:05:24.304 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 🔥 العملات الساخنة
2026-01-03 03:05:30.298 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:05:30.299 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 🌐 ملخص السوق
2026-01-03 03:05:32.843 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on FTT/USDT! Volume: 160022.58 (Avg: 40431.89)
2026-01-03 03:05:34.129 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 03:05:40.951 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:05:40.952 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 🚀 الأكثر ارتفاعاً
2026-01-03 03:05:54.404 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:05:54.405 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
2026-01-03 03:06:08.049 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:06:08.050 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: CREAM
2026-01-03 03:06:10.840 | ERROR    | charter:generate_chart:52 - Chart Generation Error (CREAM/USDT): zero-size array to reduction operation maximum which has no identity
2026-01-03 03:06:23.247 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:06:23.248 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 🔍 فحص السوق
2026-01-03 03:06:23.390 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:06:34.914 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on FTT/USDT! Volume: 188127.41 (Avg: 46780.52)
2026-01-03 03:06:34.915 | INFO     | __main__:execute_trade:544 - 💰 Auto-Compounding: Increased order size to 5.0% due to profits.
2026-01-03 03:07:17.871 | INFO     | __main__:execute_trade:544 - 💰 Auto-Compounding: Increased order size to 5.0% due to profits.
2026-01-03 03:07:20.319 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:07:20.320 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 📜 سجل الصفقات
2026-01-03 03:07:52.355 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:07:52.356 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 🔍 فحص السوق
2026-01-03 03:07:52.539 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:09:36.491 | INFO     | __main__:__init__:57 - Bot initialized in PAPER TRADING mode.
2026-01-03 03:09:36.491 | INFO     | __main__:__init__:58 - 💎 Titanium Features Active: [Truth Engine] [Deep Analysis] [Auto-Charting] [Pattern Recognition]
2026-01-03 03:09:36.494 | INFO     | __main__:run_loop:649 - Starting Async Main Loop...
2026-01-03 03:09:38.610 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:09:50.023 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:09:50.024 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: 💎 تحليل عملة
2026-01-03 03:09:52.609 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 03:10:01.938 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:10:01.938 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: FTT
2026-01-03 03:10:04.532 | ERROR    | __main__:display_deep_analysis:372 - Chart Send Error: 'TelegramMessenger' object has no attribute 'send_photo'
2026-01-03 03:11:26.830 | INFO     | messenger:get_updates:53 - 📥 Raw Telegram Updates: 1 received.
2026-01-03 03:11:26.831 | INFO     | __main__:check_commands:139 - 📩 Telegram Message: From 8292485058 | Text: ❓ المساعدة
2026-01-03 03:14:39.495 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
2026-01-03 03:14:51.168 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on FTT/USDT! Volume: 237386.81 (Avg: 76030.07)
2026-01-03 03:14:52.539 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on TOMO/USDT! Volume: 134531.40 (Avg: 17581.84)
2026-01-03 03:14:53.849 | INFO     | scanner:detect_whale_activity:92 - 🐋 Whale detected on ZKC/USDT! Volume: 360685.30 (Avg: 91313.36)
2026-01-03 03:19:40.193 | INFO     | scanner:scan:265 - 📡 جاري رصد الفرص في 250 عملة...
